ts_code,symbol,name,k,d,j,簇
000065.SZ,65,北方国际,81.65747939055674,64.64778534250914,115.67686748665196,0.0
000066.SZ,66,中国长城,83.72942183241065,76.90001393402068,97.3882376291906,0.0
000068.SZ,68,华控赛格,69.79772275741523,49.12418209553716,111.1448040811714,0.0
000069.SZ,69,华侨城A,82.18579883191366,76.4293435104882,93.6987094747646,0.0
000070.SZ,70,特发信息,66.23414646466557,47.11467608099328,104.47308723201016,2.0
000078.SZ,78,海王生物,77.11450292962944,58.41481764699272,114.51387349490288,0.0
000088.SZ,88,盐田港,82.93972311710415,66.55205915678275,115.71505103774696,0.0
000089.SZ,89,深圳机场,79.44520751334048,73.70813022366164,90.91936209269817,0.0
000090.SZ,90,天健集团,73.3526233581342,57.02676035806703,106.00434935826851,0.0
000096.SZ,96,广聚能源,72.882117810251,49.73043910615392,119.18547521844518,0.0
000099.SZ,99,中信海直,83.18079141665949,73.39745237160355,102.74746950677138,0.0
000100.SZ,100,TCL科技,82.29172722072477,82.1674088776026,82.5403639069691,0.0
000150.SZ,150,宜华健康,18.58758509616431,26.476383549483455,2.809988189526017,1.0
000151.SZ,151,中成股份,71.40333152036172,51.38162835074582,111.44673785959353,0.0
000153.SZ,153,丰原药业,71.22784681906704,53.00229623227145,107.6789479926582,0.0
000155.SZ,155,川能动力,66.0788692461619,46.29871780391891,105.63917213064788,2.0
000156.SZ,156,华数传媒,82.69583390487807,69.4301020109854,109.22729769266344,0.0
000157.SZ,157,中联重科,85.72616714683859,77.3922531970938,102.3939950463282,0.0
000158.SZ,158,常山北明,55.30339079261971,35.59289028524303,94.72439180737304,2.0
000159.SZ,159,国际实业,76.89767011676085,61.27916786943265,108.13467461141724,0.0
000166.SZ,166,申万宏源,83.0925358243248,76.34480581678451,96.58799583940538,0.0
000301.SZ,301,东方盛虹,62.225597494991135,44.67411982508763,97.32855283479816,2.0
000333.SZ,333,美的集团,93.2080410061396,88.90512628157938,101.81387045526004,0.0
000338.SZ,338,潍柴动力,89.86115604436046,88.99959482381018,91.58427848546104,0.0
000400.SZ,400,许继电气,75.83115405350668,62.095632717826405,103.30219672486724,0.0
000401.SZ,401,冀东水泥,86.20651752734639,78.84368176764649,100.93218904674625,0.0
000402.SZ,402,金融街,91.1521504993009,85.06153553073122,103.33338043644028,0.0
000403.SZ,403,派林生物,67.34904352105146,55.16778723773844,91.71155608767752,2.0
000404.SZ,404,长虹华意,66.82834081042867,46.98742393493508,106.51017456141584,2.0
000407.SZ,407,胜利股份,75.51560277142681,57.27346155048663,111.99988521330718,0.0
000408.SZ,408,藏格矿业,74.87394786878289,57.562185232567415,109.49747314121385,0.0
000411.SZ,411,英特集团,72.87589019394187,52.96515046027351,112.6973696612786,0.0
000413.SZ,413,东旭光电,70.35750821309267,53.45421367579654,104.16409728768494,2.0
000415.SZ,415,渤海租赁,59.07884611288457,39.476834157162095,98.28287002432953,2.0
000416.SZ,416,民生控股,78.96086741351945,60.61511419997294,115.65237384061248,0.0
000417.SZ,417,合肥百货,40.033593167700026,34.017430740363004,52.06591802237408,1.0
000419.SZ,419,通程控股,32.53949927383776,31.9066980808202,33.80510165987289,1.0
000420.SZ,420,吉林化纤,79.04534209328312,60.06585176234871,117.00432275515196,0.0
000421.SZ,421,南京公用,77.88560171983953,62.52875952139821,108.59928611672214,0.0
000422.SZ,422,湖北宜化,57.90282391637992,60.57982416479419,52.54882341955138,1.0
000423.SZ,423,东阿阿胶,88.6539543412307,79.62079705699185,106.7202689097084,0.0
000425.SZ,425,徐工机械,88.26044267948608,75.8807144443326,113.01989914979303,0.0
000426.SZ,426,兴业矿业,83.5130455012279,69.07848533786529,112.38216582795307,0.0
000428.SZ,428,华天酒店,74.28593355191397,58.00811631477805,106.84156802618584,0.0
000429.SZ,429,粤高速A,85.71208394851801,86.79822518609026,83.53980147337353,0.0
000430.SZ,430,张家界,78.20451751280314,59.980450780488326,114.65265097743276,0.0
000488.SZ,488,晨鸣纸业,77.71471171153955,59.16055328414967,114.8230285663193,0.0
000498.SZ,498,山东路桥,75.51889132863421,55.65488375775975,115.24690647038317,0.0
000501.SZ,501,鄂武商A,70.87486802955726,56.50761374815925,99.6093765923533,0.0
000503.SZ,503,国新健康,61.205243269861256,44.538983789050754,94.53776223148226,2.0
000504.SZ,504,南华生物,86.23838627514304,77.01249266026389,104.69017350490134,0.0
000505.SZ,505,京粮控股,53.24530435551048,43.45422943485299,72.82745419682544,2.0
000506.SZ,506,中润资源,52.76302428784247,38.31267119753697,81.66373046845345,2.0
000507.SZ,507,珠海港,73.87599889481882,57.65573724382433,106.3165221968078,0.0
000510.SZ,510,新金路,57.67233274808854,47.03493120747687,78.94713582931189,2.0
000513.SZ,513,丽珠集团,85.56669795501492,73.67805027410668,109.34399331683142,0.0
000514.SZ,514,渝开发,68.37314208708662,46.39861179003164,112.3222026811966,2.0
000517.SZ,517,荣安地产,69.6846072683317,52.21564334503702,104.62253511492104,2.0
000518.SZ,518,四环生物,79.48906656189261,56.32418033399885,125.81883901768012,0.0
000519.SZ,519,中兵红箭,73.68944171024008,55.86548302740784,109.33735907590452,0.0
000520.SZ,520,长航凤凰,65.80299110130218,66.43229692335554,64.54437945719548,2.0
000521.SZ,521,长虹美菱,64.35325153514917,45.0914023307754,102.8769499438967,2.0
000524.SZ,524,岭南控股,77.70158161265151,58.69697182410738,115.71080118973975,0.0
000526.SZ,526,学大教育,65.65376318236119,53.68953990533733,89.58220973640891,2.0
000528.SZ,528,柳工,86.89450066974352,79.55536963475531,101.57276273971992,0.0
000529.SZ,529,广弘控股,79.72046303411346,69.73704309913322,99.68730290407396,0.0
000530.SZ,530,冰山冷热,46.90886846676261,33.23371679691056,74.25917180646672,1.0
000531.SZ,531,穗恒运A,30.31446597147245,24.81671842932623,41.3099610557649,1.0
000532.SZ,532,华金资本,46.04694740428419,35.60787518875792,66.92509183533673,1.0
000533.SZ,533,顺钠股份,60.68663448853246,42.89926419621358,96.26137507317024,2.0
000534.SZ,534,万泽股份,42.43058486337422,36.5182101590976,54.25533427192747,1.0
000536.SZ,536,华映科技,75.12772012084241,52.82980333199995,119.72355369852734,0.0
000537.SZ,537,广宇发展,72.41509219634519,56.3852103326246,104.47485592378634,0.0
000538.SZ,538,云南白药,84.39190442794339,78.94177212807799,95.2921690276742,0.0
000539.SZ,539,粤电力A,62.55490672819781,42.21301173415458,103.23869671628424,2.0
000540.SZ,540,中天金融,73.88449349591535,56.10710384411564,109.43927279951475,0.0
000541.SZ,541,佛山照明,79.9577930691504,62.840436209250655,114.19250678894988,0.0
000543.SZ,543,皖能电力,81.87424916474234,74.34748077368286,96.92778594686128,0.0
000544.SZ,544,中原环保,79.39942035413432,60.11181301971405,117.97463502297488,0.0
000545.SZ,545,金浦钛业,48.37782012114981,35.68690757918205,73.75964520508535,1.0
000546.SZ,546,金圆股份,69.12756894381901,54.41761284791362,98.5474811356298,2.0
000547.SZ,547,航天发展,81.96521795283874,77.28613645776761,91.323380942981,0.0
000548.SZ,548,湖南投资,52.08277535613505,36.11955725200571,84.00921156439374,2.0
000550.SZ,550,江铃汽车,81.05192769966587,81.26765497259113,80.62047315381534,0.0
000551.SZ,551,创元科技,72.72724723192573,51.35484146544334,115.4720587648905,0.0
000552.SZ,552,靖远煤电,67.09670992775528,52.18780871751696,96.91451234823194,2.0
000553.SZ,553,安道麦A,83.5670850073784,75.31645455359367,100.06834591494784,0.0
000554.SZ,554,泰山石油,54.93556142642399,40.57608672453191,83.65451083020814,2.0
000555.SZ,555,神州信息,46.39754616651465,34.263924213121896,70.66479007330017,1.0
000557.SZ,557,西部创业,80.33940673585514,63.96737613175557,113.08346794405426,0.0
000558.SZ,558,莱茵体育,28.610723021322435,26.16896447145553,33.49424012105625,1.0
000559.SZ,559,万向钱潮,81.7029168147715,67.54408150259943,110.02058743911564,0.0
000560.SZ,560,我爱我家,51.6581941813222,43.97933475336959,67.01591303722745,1.0
000561.SZ,561,烽火电子,71.16707081316422,51.855953650864,109.78930513776464,0.0
000563.SZ,563,陕国投A,77.21254273274687,64.2082857570953,103.22105668405,0.0
000565.SZ,565,渝三峡A,64.14054707209033,49.55545398990741,93.31073323645616,2.0
000566.SZ,566,海南海药,78.26569406439256,59.14471653991495,116.50764911334778,0.0
000567.SZ,567,海德股份,71.63621360491588,50.29070628201194,114.32722825072376,0.0
000568.SZ,568,泸州老窖,79.80677402511637,72.89678751757148,93.62674704020614,0.0
000570.SZ,570,苏常柴A,24.61992510064624,23.783817761728308,26.292139778482092,1.0
000572.SZ,572,海马汽车,52.6653131602026,38.35055843291602,81.29482261477577,2.0
000573.SZ,573,粤宏远A,71.31193233049328,49.8418000005813,114.25219699031724,0.0
000576.SZ,576,甘化科工,68.2959140168316,61.82693601885576,81.23387001278329,2.0
000581.SZ,581,威孚高科,92.11749607207204,90.07801254663096,96.19646312295416,0.0
000582.SZ,582,北部湾港,78.46544802259129,60.4862540254838,114.42383601680626,0.0
000584.SZ,584,哈工智能,68.4983467545353,48.03433171005544,109.42637684349504,2.0
000586.SZ,586,汇源通信,63.694016164140905,47.28923159521628,96.50358530199014,2.0
000589.SZ,589,贵州轮胎,76.62911815846654,58.43694737750592,113.01345972038776,0.0
000590.SZ,590,启迪药业,44.71575284011891,32.95742777641678,68.23240296752317,1.0
000591.SZ,591,太阳能,81.89880544237967,76.12890360636851,93.43860911440196,0.0
000592.SZ,592,平潭发展,57.438229128086114,44.48268854567168,83.34931029291499,2.0
000593.SZ,593,德龙汇能,58.48235602321406,40.8820112468957,93.68304557585076,2.0
000595.SZ,595,宝塔实业,56.21725153894516,36.41271218837785,95.82633024007978,2.0
000596.SZ,596,古井贡酒,86.12414305444284,82.5442561722217,93.28391681888516,0.0
000597.SZ,597,东北制药,80.88860392249013,71.4693577853343,99.72709619680182,0.0
000598.SZ,598,兴蓉环境,85.3754237918188,80.93293480522557,94.2604017650053,0.0
000599.SZ,599,青岛双星,73.58716133014946,54.428841654306126,111.90380068183612,0.0
000600.SZ,600,建投能源,76.9900996313363,70.8738475240248,89.22260384595933,0.0
000601.SZ,601,韶能股份,53.2212016566244,41.37256972148285,76.9184655269075,2.0
000603.SZ,603,盛达资源,63.41919246906471,55.948662466476506,78.36025247424112,2.0
000605.SZ,605,渤海股份,54.88072342563916,37.538733075336566,89.56470412624435,2.0
000607.SZ,607,华媒控股,66.72021101194515,46.591914305848775,106.97680442413792,2.0
000608.SZ,608,阳光股份,55.61653393746208,41.32464043087474,84.20032095063678,2.0
000610.SZ,610,西安旅游,52.81736871484016,39.93353974554614,78.5850266534282,2.0
000612.SZ,612,焦作万方,36.26600372295011,29.46884867291801,49.86031382301431,1.0
000615.SZ,615,奥园美谷,66.03391033124507,49.85135481048641,98.39902137276238,2.0
000617.SZ,617,中油资本,78.98785582885256,68.78661943373032,99.39032861909703,0.0
000619.SZ,619,海螺型材,73.48865778085866,65.08386563869112,90.29824206519372,0.0
000620.SZ,620,新华联,70.70099313262435,52.43992757111981,107.22312425563342,0.0
000622.SZ,622,恒立实业,40.85228098804232,28.54180836258116,65.47322623896466,1.0
000623.SZ,623,吉林敖东,80.49513690578888,67.52697659591122,106.4314575255442,0.0
000625.SZ,625,长安汽车,74.82082641945951,74.06597952144338,76.33052021549176,0.0
000626.SZ,626,远大控股,70.2359341051701,50.09256220915315,110.52267789720402,0.0
000627.SZ,627,天茂集团,50.12715809556031,42.81865482070327,64.74416464527441,1.0
000628.SZ,628,高新发展,53.50743832785098,40.01538931003305,80.49153636348682,2.0
000629.SZ,629,攀钢钒钛,56.34861273293855,43.66683615424189,81.71216589033187,2.0
000630.SZ,630,铜陵有色,82.01121268644155,66.66513944915346,112.70335916101774,0.0
000631.SZ,631,顺发恒业,81.07734688493535,64.10129734723219,115.02944596034166,0.0
000632.SZ,632,三木集团,70.40425567930153,51.398784594307465,108.41519784928968,0.0
000633.SZ,633,合金投资,70.81020329288685,61.11276565037343,90.2050785779137,2.0
000635.SZ,635,英力特,66.33858830345068,44.512854653563366,109.9900556032253,2.0
000636.SZ,636,风华高科,68.01555057406847,52.40200920072207,99.24263332076129,2.0
000637.SZ,637,茂化实华,28.744095399458708,32.75916500275981,20.713956192856514,1.0
000639.SZ,639,西王食品,65.12589671337943,62.39261507564535,70.5924599888476,2.0
000650.SZ,650,仁和药业,78.27500710304518,62.070418755376615,110.6841837983823,0.0
000651.SZ,651,格力电器,94.61567905749052,91.37565617260744,101.09572482725667,0.0
000652.SZ,652,泰达股份,57.16787259780568,46.84529442338973,77.81302894663759,2.0
000655.SZ,655,金岭矿业,73.35805015472287,65.36138115399933,89.35138815616995,0.0
000656.SZ,656,金科股份,71.2008591356336,66.3655970312544,80.87138334439203,2.0
000657.SZ,657,中钨高新,71.70078897904821,51.47050645981666,112.16135401751131,0.0
000659.SZ,659,珠海中富,67.17335086052326,50.867841716429496,99.78436914871077,2.0
000661.SZ,661,长春高新,84.12034559372222,74.68496780901583,102.991101163135,0.0
000663.SZ,663,永安林业,36.08284798734285,26.532258292322837,55.18402737738288,1.0
000665.SZ,665,湖北广电,61.569501679408354,42.30836223681709,100.09178056459088,2.0
000666.SZ,666,经纬纺机,73.70398752759016,50.84798538392612,119.41599181491824,0.0
000667.SZ,667,美好置业,88.36780346368502,77.72271801826057,109.6579743545339,0.0
000668.SZ,668,荣丰控股,79.37717652980925,60.68779763610152,116.7559343172247,0.0
000671.SZ,671,阳光城,80.18601472410738,75.3354770567031,89.88709005891593,0.0
000672.SZ,672,上峰水泥,75.9748334877543,69.00109944649394,89.92230157027501,0.0
000676.SZ,676,智度股份,81.97108145571073,68.15379390139206,109.60565656434808,0.0
000677.SZ,677,恒天海龙,63.99972666657826,44.66658580743961,102.66600838485556,2.0
000678.SZ,678,襄阳轴承,61.34662360924664,61.664544409328286,60.71078200908335,1.0
000679.SZ,679,大连友谊,53.40349611479317,37.37704023495452,85.45640787447044,2.0
000680.SZ,680,山推股份,68.65333776403054,48.50190954037098,108.95619421134964,2.0
000681.SZ,681,视觉中国,65.64891772726097,52.29247883261509,92.36179551655272,2.0
000682.SZ,682,东方电子,67.81450381283213,56.31526907179648,90.81297329490344,2.0
000683.SZ,683,远兴能源,78.58699898153,66.92339821973083,101.91420050512836,0.0
000685.SZ,685,中山公用,82.47661055673655,67.53097054660431,112.36789057700102,0.0
000686.SZ,686,东北证券,81.36069711187542,68.8608955011485,106.36030033332926,0.0
000688.SZ,688,国城矿业,65.85709276905776,64.14867499652456,69.27392831412413,2.0
000690.SZ,690,宝新能源,82.71348356281459,68.10678633360725,111.92687802122929,0.0
000691.SZ,691,亚太实业,71.18494470534701,54.21856564040273,105.11770283523558,0.0
000692.SZ,692,惠天热电,86.53228494035514,69.5511587649377,120.49453729119006,0.0
000695.SZ,695,滨海能源,75.38408248123642,64.26883607542857,97.61457529285212,0.0
000697.SZ,697,炼石航空,40.02596453384449,28.101584754245565,63.87472409304233,1.0
000698.SZ,698,沈阳化工,66.33163359439315,48.21623037932183,102.5624400245358,2.0
000700.SZ,700,模塑科技,62.67025333910039,49.67960563774429,88.6515487418126,2.0
000701.SZ,701,厦门信达,62.377707690296894,40.04653421490684,107.040054641077,2.0
000702.SZ,702,正虹科技,74.03971517163032,59.266063231666,103.58701905155895,0.0
000703.SZ,703,恒逸石化,84.21840995392097,78.25946057330356,96.1363087151558,0.0
000705.SZ,705,浙江震元,67.75665535490435,51.03526503524548,101.1994359942221,2.0
000707.SZ,707,双环科技,47.79592358503457,42.82944791963887,57.72887491582597,1.0
000709.SZ,709,河钢股份,83.96861069399965,75.08340510013596,101.739021881727,0.0
000710.SZ,710,贝瑞基因,83.9549554127718,76.31781235802731,99.22924152226076,0.0
000711.SZ,711,京蓝科技,28.55390128308537,20.73586594019769,44.18997196886073,1.0
000712.SZ,712,锦龙股份,70.64368349248113,50.88794791710561,110.15515464323217,0.0
000713.SZ,713,丰乐种业,49.632471971134336,40.04616637630686,68.80508316078928,1.0
000715.SZ,715,中兴商业,22.48190181876169,25.2330148451278,16.979675766029473,1.0
000716.SZ,716,黑芝麻,71.71982707088875,52.08477029369821,110.98994062526984,0.0
000717.SZ,717,韶钢松山,81.46355034028304,70.7997507613474,102.79114949815433,0.0
000718.SZ,718,苏宁环球,84.27272168118267,75.2988601961279,102.2204446512922,0.0
000719.SZ,719,中原传媒,86.07743253385891,75.4711284572068,107.29004068716316,0.0
000720.SZ,720,新能泰山,79.99487090079973,65.17287481736847,109.63886306766224,0.0
000721.SZ,721,西安饮食,70.71203837536972,51.31496959257039,109.50617594096836,0.0
000722.SZ,722,湖南发展,68.48987089979546,51.4741721138095,102.5212684717674,2.0
000723.SZ,723,美锦能源,56.76689531120557,46.90435054492112,76.49198484377446,2.0
000725.SZ,725,京东方A,81.9275256241549,63.85082861474149,118.08091964298173,0.0
000726.SZ,726,鲁泰A,88.52016492022699,82.56855039423314,100.42339397221468,0.0
000727.SZ,727,冠捷科技,71.831329086746,55.58950424406525,104.31497877210748,0.0
000728.SZ,728,国元证券,72.84578735643122,63.23545698018093,92.06644810893178,0.0
000729.SZ,729,燕京啤酒,77.21417708179287,74.16432648886179,83.31387826765504,0.0
000731.SZ,731,四川美丰,77.27840468348442,63.28007184127705,105.27507036789916,0.0
000732.SZ,732,泰禾集团,66.74157550222985,53.44482518886278,93.33507612896398,2.0
000733.SZ,733,振华科技,80.4738033165708,65.08575711148737,111.24989572673763,0.0
000735.SZ,735,罗牛山,58.86975910296518,49.76799495425408,77.07328740038739,2.0
000736.SZ,736,中交地产,70.07096685573308,66.2403077753078,77.73228501658363,2.0
000737.SZ,737,北方铜业,79.30959080717975,68.70651642445506,100.51573957262912,0.0
000738.SZ,738,航发控制,75.81958934742423,63.11141705356266,101.23593393514736,0.0
000739.SZ,739,普洛药业,84.92884757370031,80.28693796754783,94.21266678600529,0.0
000750.SZ,750,国海证券,64.63363118792742,48.48836662494475,96.92416031389276,2.0
000751.SZ,751,锌业股份,60.36239699515629,48.84429912096652,83.39859274353581,2.0
000753.SZ,753,漳州发展,68.38900396038136,50.33432011499848,104.49837165114712,2.0
000755.SZ,755,山西路桥,77.42793366007382,59.42761933688529,113.42856230645089,0.0
000756.SZ,756,新华制药,80.24829811392874,63.85460743993311,113.03567946192,0.0
000757.SZ,757,浩物股份,71.81403419785951,57.77071438268022,99.9006738282181,0.0
000758.SZ,758,中色股份,72.8275774870206,54.68140577415471,109.11992091275238,0.0
000759.SZ,759,中百集团,43.26698177503749,40.7276260649359,48.345693195240685,1.0
000761.SZ,761,本钢板材,70.63417177815322,53.45011397072364,105.00228739301238,0.0
000762.SZ,762,西藏矿业,74.69779738110284,55.79339636791544,112.50659940747768,0.0
000766.SZ,766,通化金马,75.28878628615215,56.31245333642315,113.24145218561014,0.0
000767.SZ,767,晋控电力,64.1790500442081,46.62126476395434,99.2946206047156,2.0
000768.SZ,768,中航西飞,81.34616220002552,69.80196746699042,104.43455166609571,0.0
000776.SZ,776,广发证券,73.60841979706419,54.510089215172805,111.80508096084696,0.0
000777.SZ,777,中核科技,58.37826580503552,56.47267667695587,62.18944406119482,1.0
000778.SZ,778,新兴铸管,84.29345201012234,73.14271535302365,106.59492532431972,0.0
000779.SZ,779,甘咨询,78.43838369568155,68.89786483732301,97.51942141239864,0.0
000782.SZ,782,美达股份,67.22232486445778,45.72612892190647,110.21471674956038,2.0
000783.SZ,783,长江证券,73.06092719247664,54.77419533324333,109.63439091094328,0.0
000786.SZ,786,北新建材,85.83088406069373,84.94973861130681,87.59317495946758,0.0
000788.SZ,788,北大医药,76.50542945605443,58.58874238797169,112.3388035922199,0.0
000789.SZ,789,万年青,80.3302747946142,72.7317272796231,95.5273698245964,0.0
000790.SZ,790,华神科技,62.17422011704658,47.93618597653116,90.6502883980774,2.0
000791.SZ,791,甘肃电投,79.30367596764296,60.31292956930038,117.28516876432812,0.0
000792.SZ,792,盐湖股份,68.44883658919426,50.01385718892437,105.31879538973403,2.0
000793.SZ,793,华闻集团,61.95533005449179,45.06237485593938,95.7412404515966,2.0
000795.SZ,795,英洛华,66.254554630653,49.45824973397514,99.84716442400874,2.0
000796.SZ,796,凯撒旅业,36.09992806071189,28.67506828644997,50.949647609235726,1.0
000797.SZ,797,中国武夷,83.02113517226707,65.26494320741966,118.53351910196189,0.0
000798.SZ,798,中水渔业,63.21406057866468,42.544924373578624,104.55233298883678,2.0
000799.SZ,799,酒鬼酒,85.6337574976924,74.83811753080059,107.22503743147604,0.0
000800.SZ,800,一汽解放,74.49398702769923,57.744233027412406,107.99349502827287,0.0
000801.SZ,801,四川九洲,75.80503175259045,64.08092822330639,99.25323881115858,0.0
000803.SZ,803,北清环能,62.57035568750708,47.22422459729813,93.26261786792496,2.0
000807.SZ,807,云铝股份,42.52123503656046,32.38049513043581,62.80271484880977,1.0
000809.SZ,809,铁岭新城,73.03137490678932,53.94419547854328,111.20573376328142,0.0
000810.SZ,810,创维数字,79.24843685281569,74.00800329769035,89.72930396306634,0.0
000811.SZ,811,冰轮环境,41.92216339022699,34.62973861443675,56.50701294180749,1.0
000812.SZ,812,陕西金叶,59.65946437664613,52.2920450121255,74.39430310568738,2.0
000813.SZ,813,德展健康,48.07444025678095,49.19419926092195,45.83492224849897,1.0
000815.SZ,815,美利云,67.20165681960577,51.71640392960423,98.17216259960884,2.0
000816.SZ,816,智慧农业,73.67617916747841,63.97212708248296,93.0842833374693,0.0
000818.SZ,818,航锦科技,78.95466130660907,64.51367672542274,107.83663046898172,0.0
000819.SZ,819,岳阳兴长,74.5900424804664,56.67771400690143,110.41469942759632,0.0
000821.SZ,821,京山轻机,65.43044072971364,49.12529895494711,98.04072427924667,2.0
000822.SZ,822,山东海化,75.70167133756445,59.1500406738938,108.80493266490576,0.0
000823.SZ,823,超声电子,64.16641658388798,49.31907240527118,93.86110494112158,2.0
000825.SZ,825,太钢不锈,85.44411123765273,78.32713461965275,99.67806447365268,0.0
000826.SZ,826,启迪环境,74.86308489855578,53.87856083676122,116.83213302214492,0.0
000828.SZ,828,东莞控股,84.94876892177734,78.27400479339742,98.29829717853718,0.0
000829.SZ,829,天音控股,65.94490815735811,49.6746001793807,98.48552411331296,2.0
000830.SZ,830,鲁西化工,85.85594807614036,87.7093070670995,82.1492300942221,0.0
000831.SZ,831,五矿稀土,76.4139665536009,61.805649223084544,105.6306012146336,0.0
000833.SZ,833,粤桂股份,61.18728314167311,49.282701069231045,84.99644728655726,2.0
000836.SZ,836,富通信息,71.91544218380395,54.76729573271371,106.21173508598442,0.0
000837.SZ,837,秦川机床,58.75992501410613,40.33084787428663,95.61807929374513,2.0
000838.SZ,838,财信发展,67.08682069821803,45.322196021455824,110.61607005174244,2.0
000839.SZ,839,中信国安,74.03845129467409,58.9110654642614,104.29322295549947,0.0
000848.SZ,848,承德露露,77.6495436147487,61.14839915382196,110.65183253660216,0.0
000850.SZ,850,华茂股份,74.80972626089257,57.768055020942896,108.89306874079192,0.0
000851.SZ,851,高鸿股份,53.7836470671703,37.16920386729903,87.01253346691283,2.0
000852.SZ,852,石化机械,60.80901873208033,42.39158545673784,97.6438852827653,2.0
000856.SZ,856,冀东装备,52.13248894251843,36.173234833282194,84.0509971609909,2.0
000858.SZ,858,五粮液,93.03077007058218,90.67403567914164,97.7442388534632,0.0
000859.SZ,859,国风新材,82.37257071218814,61.48336488701023,124.15098236254396,0.0
000860.SZ,860,顺鑫农业,79.1951070645132,81.11505405311456,75.35521308731046,0.0
000861.SZ,861,海印股份,78.52912434415671,67.2704995504495,101.04637393157114,0.0
000862.SZ,862,银星能源,93.4803018866094,79.83890696805099,120.76309172372623,0.0
000863.SZ,863,三湘印象,71.3650493376617,58.01559930013569,98.06394941271373,0.0
000868.SZ,868,安凯客车,30.327665577152217,24.920362779004464,41.142271173447725,1.0
000869.SZ,869,张裕A,83.5740345998536,69.11533519241951,112.4914334147218,0.0
000875.SZ,875,吉电股份,72.70888995003821,54.525128431761296,109.07641298659205,0.0
000876.SZ,876,新希望,76.06948310652515,79.80703708993315,68.59437513970917,0.0
000877.SZ,877,天山股份,80.94981212388255,78.58302511757205,85.68338613650354,0.0
000878.SZ,878,云南铜业,79.23028504187725,67.77434976999992,102.14215558563193,0.0
000880.SZ,880,潍柴重机,30.94251252028528,28.993010592811647,34.84151637523254,1.0
000881.SZ,881,中广核技,67.54731043646828,57.21271216138481,88.21650698663522,2.0
000882.SZ,882,华联股份,43.60232819212271,39.62327217443677,51.56044022749458,1.0
000883.SZ,883,湖北能源,80.19395772925378,64.52732247183485,111.52722824409165,0.0
000885.SZ,885,城发环境,77.10347150442114,57.56247666240098,116.18546118846146,0.0
000886.SZ,886,海南高速,60.67561094446158,54.53770834107103,72.95141615124267,2.0
000887.SZ,887,中鼎股份,77.24159923763946,59.25496430595658,113.21486910100522,0.0
000888.SZ,888,峨眉山A,76.4618989931908,66.04836976380278,97.28895745196684,0.0
000889.SZ,889,中嘉博创,75.9285475609085,61.48860562128511,104.80843144015527,0.0
000890.SZ,890,法尔胜,47.718479583441,33.45015127327471,76.25513620377359,1.0
000892.SZ,892,欢瑞世纪,46.777820982508445,37.13654523302991,66.06037248146552,1.0
000893.SZ,893,亚钾国际,63.43279885593363,48.25260921793004,93.79317813194082,2.0
000897.SZ,897,津滨发展,42.67061103456624,32.96067197597072,62.09048915175727,1.0
000898.SZ,898,鞍钢股份,83.2731006455781,72.9302084696795,103.95888499737528,0.0
000899.SZ,899,赣能股份,81.70489254416916,69.57104927220249,105.97257908810248,0.0
000900.SZ,900,现代投资,84.49367113367184,70.73602654352442,112.00896031396668,0.0
000901.SZ,901,航天科技,76.40066481473868,59.84924090527467,109.5035126336667,0.0
000902.SZ,902,新洋丰,82.47936533241905,73.59847464427693,100.2411467087033,0.0
000903.SZ,903,云内动力,53.94696590567786,41.71002950280385,78.42083871142589,2.0
000905.SZ,905,厦门港务,73.44180820715133,51.49423175690582,117.33696110764234,0.0
000906.SZ,906,浙商中拓,72.00067627429604,59.18269312755283,97.63664256778246,0.0
000908.SZ,908,景峰医药,61.011891424885526,48.99116438819139,85.05334549827379,2.0
000909.SZ,909,数源科技,66.75428011496875,46.93614961947968,106.39054110594688,2.0
000910.SZ,910,大亚圣象,85.73485044915944,82.99739323301398,91.20976488145033,0.0
000911.SZ,911,南宁糖业,49.55848042493906,42.964958091278405,62.74552509226038,1.0
000912.SZ,912,泸天化,82.23060692998394,72.88984807659946,100.91212463675288,0.0
000913.SZ,913,钱江摩托,74.52427714681968,56.376147803422015,110.82053583361504,0.0
000915.SZ,915,华特达因,89.02502983481837,80.53697623870417,106.00113702704677,0.0
000917.SZ,917,电广传媒,54.008902305097486,36.696519714387634,88.6336674865172,2.0
000918.SZ,918,嘉凯城,69.27756690071598,54.7865917210125,98.25951726012296,2.0
000919.SZ,919,金陵药业,61.266179136981535,45.09511074683047,93.60831591728368,2.0
000920.SZ,920,沃顿科技,31.25629954419307,28.88356540247959,36.00176782762003,1.0
000921.SZ,921,海信家电,88.10255796786149,84.41140356907152,95.48486676544144,0.0
000922.SZ,922,佳电股份,69.10068441930065,52.71654701613694,101.86895922562806,2.0
000923.SZ,923,河钢资源,73.39988923146095,52.12320604853791,115.95325559730702,0.0
000925.SZ,925,众合科技,45.909503929368974,43.45071502519201,50.82708173772289,1.0
000926.SZ,926,福星股份,79.91869758126448,68.51420332592924,102.72768609193494,0.0
000927.SZ,927,中国铁物,68.15236262422503,52.62210077003856,99.212886332598,2.0
000928.SZ,928,中钢国际,72.48885295934632,54.12868611336735,109.20918665130424,0.0
000929.SZ,929,兰州黄河,59.83626522281463,42.43469436089791,94.63940694664808,2.0
000930.SZ,930,中粮科技,57.87102289709268,45.22858940350574,83.15588988426657,2.0
000931.SZ,931,中关村,59.532501688201,48.9853051515849,80.62689476143318,2.0
